UI_GAMESETUP_READY,READY,
UI_GAMESETUP_HOST_GAME,HOST,
UI_GAMESETUP_CANCEL_GAME,CANCEL,
UI_GAMESETUP_LEAVE_GAME,LEAVE GAME,
UI_GAMESETUP_STOP_GAME,STOP HOSTING,
UI_GAMESETUP_TURN_LENGTHS,TURN LENGTHS,
UI_GAMESETUP_STRATEGIC_TURN_TIME,Strategic Turn Time,
UI_GAMESETUP_COMBAT_TURN_TIME,Combat Turn Time,
UI_GAMESETUP_FINANCIAL_EFFICIENCIES,FINANCIAL EFFICIENCIES,
UI_GAMESETUP_ECONOMIC_EFFICIENCY,Economic Efficiency,
UI_GAMESETUP_RESEARCH_EFFICIENCY,Research Efficiency,
UI_GAMESETUP_INITIAL_BONUSES,INITIAL BONUSES,
UI_GAMESETUP_NUMBER_OF_PLAYERS,Number of Players,
UI_GAMESETUP_INITIAL_SYSTEMS,Initial Systems,
UI_GAMESETUP_INITIAL_TREASURY,Initial Treasury,
UI_GAMESETUP_INITIAL_TECHNOLOGIES,Initial Technologies,
UI_GAMESETUP_ENCOUNTER_FREQUENCY,ENCOUNTER FREQUENCY,
UI_GAMESETUP_RANDOM_ENCOUNTERS,Random Encounters,
UI_GAMESETUP_GRAND_MENACES,Grand Menaces,
UI_GAMESETUP_AVAILABLE_FACTIONS,AVAILABLE FACTIONS,
UI_GAMESETUP_AVAILABLE_MAPS,MAPS,
UI_GAMESETUP_AVAILABLE_SCENARIOS,SCENARIOS,
UI_GAMESETUP_MAP_SUMMARY,MAP SUMMARY,
UI_GAMESETUP_NUMBER_OF_STARS,Number of Stars,
UI_GAMESETUP_PLANETARY_SIZE,Planet Size,
UI_GAMESETUP_PLANETARY_RESOURCES,Planet Resources,
UI_GAMESETUP_VICTORY_CONDITION,VICTORY CONDITION,
UI_STATIONPLACEMENT_COMMIT_ORDERS,COMMIT ORDERS,
UI_GAMESETUP_LASTSIDESTANDING,Last Side Standing,
UI_GAMESETUP_LASTCAPITALSTANDING,Last Capital Standing,
UI_GAMESETUP_FIVESTARCHAMBERS,Star Chambers,
UI_GAMESETUP_XSTARCHAMBERS,{0} Star Chambers,
UI_GAMESETUP_FIVEGEMWORLDS,Gem Worlds,
UI_GAMESETUP_XGEMWORLDS,{0} Gem Worlds,
UI_GAMESETUP_FIVEPROVINCES,Provinces,
UI_GAMESETUP_XPROVINCES,{0} Provinces,
UI_GAMESETUP_TENLEVIATHANS,Leviathans,
UI_GAMESETUP_XLEVIATHANS,{0} Leviathans,
UI_GAMESETUP_LANDGRAB,Land Grab,
UI_GAMESETUP_XLANDGRAB,{0}% Land Grab,
UI_GAMESETUPSTATE_CONFIRM,CONFIRM,
UI_PLAYERSETUP_PLAYER_SETUP,PLAYER SETUP,
UI_PLAYERSETUP_SAVE_CONFIG,SAVE  CONFIG,
UI_PLAYERSETUP_LOAD_CONFIG,LOAD  CONFIG,
UI_PLAYERSETUP_START_GAME,START  GAME,
UI_PLAYERSETUP_A.I._SETTINGS,A.I. SETTINGS,
UI_PLAYERSETUP_INITIAL_TREASURY,INITIAL TREASURY,
UI_PLAYERSETUP_INITIAL_COLONIES,INITIAL COLONIES,
UI_PLAYERSETUP_INITIAL_TECHNOLOGIES,INITIAL TECHNOLOGIES,
UI_PLAYERSETUP_AVATARS,AVATARS,
UI_PLAYERSETUP_BADGES,BADGES,
UI_PLAYERSETUP_PLAYER_SLOTS,PLAYER SLOTS,
UI_PLAYERSETUP_NUMBER_OF_PLAYERS,NUMBER OF PLAYERS,
UI_STARMAP_STAR_MAP,STAR MAP,
UI_STARMAP_END_TURN,END TURN,
UI_STARMAP_OK,OK,
UI_STARMAP_ENCOUNTER_AT,Encounter at,
UI_STARMAP_ENCOUNTER_DEEPSPACE,Deep space,
UI_STARMAP_ENTER_NAME_FOR_STATION,Station name:,
UI_GAMESTARDETAILS_STELLAR_CLASS_COLON,STELLAR  CLASS:,
UI_GAMESTARDETAILS_SOLAR_ACTIVITY_COLON,SOLAR  ACTIVITY:,
UI_GAMESTARDETAILS_PLANETS_COLON,PLANETS:,
UI_SYSTEMDETAILS_PLANETS,PLANETS,
UI_SYSTEMDETAILS_SYSTEMVIEW,SYSTEM VIEW,
UI_GAMECOLONYDETAILS_HARDENED_STRUCTURES_TOOLTIP,"Reduces Bombardment Damage, but decreases production output",
UI_GAMECOLONYDETAILS_HARDENED_STRUCTURES,Harden Structures,
UI_GAMECOLONYDETAILS_SIZE_COLON,SIZE:,
UI_GAMECOLONYDETAILS_TYPE_COLON,TYPE:,
UI_GAMECOLONYDETAILS_RESOURCES_COLON,RESOURCES:,
UI_GAMECOLONYDETAILS_BIOSPHERE_COLON,BIOSPHERE:,
UI_GAMECOLONYDETAILS_MOONS_COLON,MOONS:,
UI_GAMECOLONYDETAILS_INFRASTRUCTURE_COLON_A,INFRASTRUCTURE:,
UI_GAMECOLONYDETAILS_INFRASTRUCTURE_COLON_B,Infrastructure,
UI_GAMECOLONYDETAILS_INFRASTRUCTURE_COLON,INFRASTRUCTURE:,
UI_GAMECOLONYDETAILS_OVERDEVELOPMENT,Over Development,
UI_GAMECOLONYDETAILS_BIOSPHERE,Biosphere,
UI_GAMECOLONYDETAILS_POPULATION,Population,
UI_GAMECOLONYDETAILS_OVERHARVEST,OVERHARVEST,
UI_GAMECOLONYDETAILS_INCOME_COLON,INCOME:,
UI_GAMECOLONYDETAILS_ECONOMIC_RATING_COLON,ECONOMIC RATING:,
UI_GAMECOLONYDETAILS_LIFE_SUPPORT_COST_COLON,LIFE SUPPORT COST:,
UI_GAMECOLONYDETAILS_INDUSTRIAL_OUTPUT_COLON,INDUSTRIAL OUTPUT:,
UI_GAMECOLONYDETAILS_CONSTRUCTION,Construction,
UI_GAMECOLONYDETAILS_TRADE,Trade,
UI_GAMECOLONYDETAILS_MORALE,MORALE,
UI_GAMECOLONYDETAILS_IMPERIAL_POPULATION_COLON,IMPERIAL POPULATION:,
UI_GAMECOLONYDETAILS_CIVILIAN_POPULATION_COLON,CIVILIAN POPULATION:,
UI_GAMECOLONYDETAILS_SLAVE_POPULATION_COLON,SLAVE POPULATION:,
UI_GAMECOLONYDETAILS_MAX_CIVILIAN_POP,Max Civilian Pop.,
UI_GAMECOLONYDETAILS_TERRAFORMING,Terraforming,
UI_GAMECOLONYDETAILS_INFRASTRUCTURE,Infrastructure,
UI_GAMECOLONYDETAILS_SHIP_CONSTRUCTION,Ship Construction,
UI_GAMECOLONYDETAILS_ABANDON_COLONY,Abandon Colony,
UI_GAMECOLONYDETAILS_SLAVE_WORK_RATE,Slaves,
UI_GAMECOLONYDETAILS_WORKRATE,WORK RATE,
UI_GAMECOLONYDETAILS_WORKRATECHANGE,IO: {0} Deaths: {1},
UI_PLANETDETAILS_CLIMATE_HAZARD_COLON,Climate Hazard:,
UI_PLANETDETAILS_SIZE_COLON,SIZE:,
UI_PLANETDETAILS_TYPE_COLON,TYPE:,
UI_PLANETDETAILS_RESOURCES_COLON,RESOURCES:,
UI_PLANETDETAILS_BIOSPHERE_COLON,BIOSPHERE:,
UI_PLANETDETAILS_CIVILIAN_POP_COLON,CIVILIAN POP:,
UI_PLANETDETAILS_INFRASTRUCTURE_COLON_B,INFRASTRUCTURE:,
UI_PLANETDETAILS_MOONS_COLON,MOONS:,
UI_PLANETDETAILS_DEVELOPMENT_COST_COLON,DEVELOPMENT COST:,
UI_GASGIANTDETAILS_SIZE_COLON,SIZE:,
UI_GASGIANTDETAILS_TYPE_COLON,TYPE:,
UI_GASGIANTDETAILS_MOONS_COLON,MOONS:,
UI_GAMEMOONDETAILS_SIZE_COLON,SIZE:,
UI_GAMEMOONDETAILS_RESOURCES_COLON,RESOURCES:,
UI_MISSIONVITALSHIPS_ESSENTIAL_SHIPS,ESSENTIAL SHIPS,
UI_MISSIONESCORTSHIPS_ESCORTS,ESCORTS,
UI_MISSIONAVAILABLEFLEETS_FLEETS_IN_RANGE,Fleets In Range,
UI_MISSIONAVAILABLEFLEETS_FLEETS_IN_SYSTEM,Fleets In System,
UI_MISSIONBOTTOMBAR_COMMIT_ORDERS,COMMIT ORDERS,
UI_MISSIONBOTTOMBAR_EXIT,EXIT,
UI_SECTION_STATS_ARMOR_RATING_COLON,Armor Rating:,
UI_SECTION_STATS_STRUCTURE_RATING_COLON,Structure Rating:,
UI_SECTION_STATS_T_COLON,T:,
UI_SECTION_STATS_B_COLON,B:,
UI_SECTION_STATS_S_COLON,S:,
UI_SHIPPERFORMANCE_TOP_SPEED,Top Speed,
UI_SHIPPERFORMANCE_TURNING_SPEED,Turning Speed,
UI_SHIPPERFORMANCE_THRUST,Thrust,
UI_SHIPPERFORMANCE_MASS,Mass,
UI_SHIPCOST_SHIP_COST,Ship Cost,
UI_SHIPCOST_PROTOTYPE,PROTOTYPE,
UI_SHIPCOST_PRODUCTION,PRODUCTION,
UI_SHIPCOST_UPKEEP_COST,Upkeep,
UI_SHIPCOST_CONSTRUCTION_COST,Construction Cost,
UI_SHIPCOST_TOOLTIP_INSERVICE,In-Service Upkeep Cost,
UI_SHIPCOST_TOOLTIP_RESERVE,Reserve Upkeep Cost,
UI_SHIPATTRIBUTES_SUPPLY,Supply,
UI_SHIPATTRIBUTES_ENERGY,Energy,
UI_SHIPATTRIBUTES_CREW,Crew,
UI_SHIPATTRIBUTES_ENDURANCE,Endurance,
UI_SOTSPEDAISCREEN_ENCYCLOPEDIA,ENCYCLOPEDIA,
UI_GENERAL_TURN,Turn,
UI_GENERAL_TURNS,Turns,
UI_GENERAL_BACK,BACK,
UI_FLEETMANAGER_TITLE,FLEET MANAGER,
UI_FLEETMANAGER_FLEETS_IN_RANGE,Fleets In Range,
UI_FLEETMANAGER_SHIPS_TO_PLACE,Ships To Place,
UI_FLEETMANAGER_PLACED_SHIPS,Placed Ships,
UI_FLEETMANAGER_CREATE_FLEET,Create Fleet,
UI_FLEETMANAGER_UPPER,Upper,
UI_FLEETMANAGER_MIDDLE,Middle,
UI_FLEETMANAGER_LOWER,Lower,
UI_COMPARATIVE_WEAPON_VERSUS,vs,
UI_STATIONMANAGER_SCREEN_TITLE,STATION MANAGER,
MISSIONTITLE_CONSTRUCTION_MISSION,CONSTRUCTION MISSION,
MISSIONTITLE_STATION_CONSTRUCTION_MISSION,STATION CONSTRUCTION MISSION,
MISSIONTITLE_STATION_UPGRADE_MISSION,STATION UPGRADE MISSION,
UI_SURVEYMISSION_FLEETS_IN_RANGE,Fleets In Range,
UI_ENDGAME_VICTORY,Victory!,
UI_ENDGAME_DEFEAT,Defeat...,
UI_ENDGAME_VICTORY_CONQUEST,You have defeated your enemies with an iron fist. The mighty empire of {0} will be discussed for generations to come.,
UI_ENDGAME_DEFEAT_CONQUEST,All of your forces have been defeated... The remaining populations will soon forget the once mighty empire of {0}...,
UI_PLANET_MANAGER_ALL_PLANETS,All Planets,
UI_PLANET_MANAGER_SURVEYED_PLANETS,Surveyed Systems,
UI_PLANET_MANAGER_OWNED_PLANETS,Colonies,
UI_PLANET_MANAGER_ENEMY_PLANETS,Enemy Colonies,
UI_WEAPONINFOPANEL_RATEOFFIRE_TOOLTIP,Base rate of fire in bursts per minute: A higher rate of fire results in more damage delivered at the cost of a greater demand on supply or energy.,
UI_WEAPONINFOPANEL_POPULATIONDAMAGE_TOOLTIP,Base population damage: This reflects the loss of life that will occur on the target colony.,
UI_WEAPONINFOPANEL_INFRASTRUCTUREDAMAGE_TOOLTIP,Base infrastructure damage: This reflects the amount of damage done to the buildings,
UI_WEAPONINFOPANEL_TERRAFORMINGDAMAGE_TOOLTIP,Base terraforming damage: This type of damage increases the target colony's climate hazard,
UI_WEAPONINFOPANEL_DEVIATIONGRAPH_TOOLTIP,A graph of range versus base damage. Vertical lines are indicators for point blank,
UI_WEAPONINFOPANEL_DAMAGEGRAPH_TOOLTIP,A graph of range versus maximum deviation angle. Vertical lines are indicators for point blank,
UI_WEAPONINFOPANEL_MAXDEVIATION_TITLE,Maximum Deviation,
UI_WEAPONINFOPANEL_DAMAGE_TITLE,Damage,
UI_WEAPONINFOPANEL_RANGELEGEND_RANGE,Range (m),
UI_WEAPONINFOPANEL_RANGELEGEND_DAMAGE,Damage,
UI_WEAPONINFOPANEL_RANGELEGEND_MAXDEVIATION,Maximum Deviation (deg),
UI_FIREMODE_DEFAULT_TOOLTIP,Default,
UI_FIREMODE_CONCENTRATE_TOOLTIP,Concentrate Fire,
UI_FIREMODE_RIPPLE_TOOLTIP,Ripple Fire,
UI_FIREMODE_SPREAD_TOOLTIP,Spread Fire,
UI_FIREMODE_ALPHA_TOOLTIP,Alpha Strike,
UI_FIREMODE_HOLD_TOOLTIP,Hold Fire,
UI_TARGET_ALL_TOOLTIP,Target All,
UI_TARGET_LV_TOOLTIP,Target Leviathans,
UI_TARGET_DN_TOOLTIP,Target Dreadnoughts,
UI_TARGET_CR_TOOLTIP,Target Cruisers,
UI_TARGET_PD_TOOLTIP,Target PD,
DIALOG_SUULKA_ARRIVES,SUUL'KA ARRIVES,
EV_WAR_DECLARED,War Declared!,
EM_WAR_DECLARED_DEFENDER,{TargetPlayerName} declared war on you.,
EM_WAR_DECLARED_AGGRESSOR,You have declared war on {TargetPlayerName}.,
EV_GATE_CAPACITY_REACHED,Gate Capacity reached,
EM_GATE_CAPACITY_REACHED,Fleet {FleetName} remained at {SystemName} because gate capacity was exceeded. Upgrade or deploy more gates.,
EV_NODE_LINE_COLLAPSE,Node Line Collapse,
EM_NODE_LINE_COLLAPSE,The node line between {SystemName} and {System2Name} has collapsed.,
EV_SUULKA_ARRIVES,Suul'ka Arrives,
EM_SUULKA_ARRIVES,The Suul'ka {ShipName} has been summoned to {SystemName}.,
EV_SUULKA_LEAVES,Suul'ka Leaves,
EM_SUULKA_LEAVES,The Suul'ka {ShipName} has departed because tribute station at {SystemName} destroyed.,
EV_ADMIRAL_PROMOTED,Admiral Promoted,
EM_ADMIRAL_PROMOTED,{AdmiralName} has been promoted to Admiral.,
EV_NODE_LINE_COLLAPSE_FLEET_LOSS,Fleet Lost,
EM_NODE_LINE_COLLAPSE_FLEET_LOSS,{FleetName} was lost in a node line collapse.,
EV_BETRAYAL,An act of War!,
EM_BETRAYAL,Your attack has been regarded as a craven act of war by {TargetPlayerName}!,
EV_BETRAYED,An act of War!,
EM_BETRAYED,You have been attacked without warning by {TargetPlayerName}!,
EV_SYSTEM_SURVEYED,{SystemName} Surveyed,
EM_SYSTEM_SURVEYED,{FleetName} survey mission to {SystemName} complete. Returning to base absent further orders.,
EV_SHIPS_BUILT,Ships Constructed at {SystemName},
EM_SHIPS_BUILT_SINGLE,Ship constructed at {SystemName}.,
EM_SHIPS_BUILT_MULTIPLE,{NumShips} ships constructed at {SystemName}.,
EV_PROTOTYPE_COMPLETE,{DesignName} Prototype Complete,
EM_PROTOTYPE_COMPLETE,The prototype for {DesignName} has been completed at {SystemName}.,
EV_NO_RESEARCH,No Research Project Assigned,
EM_NO_RESEARCH,Your scientists are idle because no research project is assigned.,
EV_RESEARCH_COMPLETE,{TechName} Acquired,
EM_RESEARCH_COMPLETE,Research complete: {TechName} acquired. Your scientists are ready for a new project.,
EV_RESEARCH_NEVER_COMPLETE,{TechName} Impossible,
EM_RESEARCH_NEVER_COMPLETE,Research Impossible: You research project {TechName} has failed.,
EV_FEASIBILITY_STUDY_COMPLETE,{TechName} Feasibility Study Complete,
EM_FEASIBILITY_STUDY_COMPLETE_VERY_BAD,{TechName} feasibility: {FeasibilityPercent}% - The chances of succeeding in this research are very low. Your Science Advisors recommend passing on this project.,
EM_FEASIBILITY_STUDY_COMPLETE_BAD,"{TechName} feasibility: {FeasibilityPercent}% - The chances of succeeding in this research are low. Your Science Advisors recommend that if you do proceed, be prepared to cancel the project if it goes heavily over budget.",
EM_FEASIBILITY_STUDY_COMPLETE_GOOD,{TechName} feasibility: {FeasibilityPercent}% - The chances of succeeding in this research are good but it is still possible to fail. Your Science Advisors recommend paying close attention should the project go over budget.,
EM_FEASIBILITY_STUDY_COMPLETE_VERY_GOOD,{TechName} feasibility: {FeasibilityPercent}% - The chances of succeeding in this research are very good. Your Science Advisors give their full support to this project.,
EV_GATE_DEPLOYED,Teleport Gate Deployed at {SystemName},
EM_GATE_SHIP_DEPLOYED,Teleport gate has been deployed at {SystemName}.,
EM_GATE_STATION_DEPLOYED,Teleport station deployed at {OrbitalName}.,
EV_COLONY_ESTABLISHED,{ColonyName} Established,
EM_COLONY_ESTABLISHED,{FleetName} has established a new colony on {ColonyName} in {SystemName}.,
EV_COMBAT_WIN,Victory at {SystemName}!,
EM_COMBAT_WIN,You have won the battle at {SystemName}.,
EV_COMBAT_LOSS,Defeat at {SystemName},
EM_COMBAT_LOSS,You have been defeated at {SystemName}.,
EV_COMBAT_DRAW,Battle at {SystemName} is a standoff,
EM_COMBAT_DRAW,The battle at {SystemName} ended without a clear victor.,
EV_COLONY_SUPPORT,{ColonyName} Supported,
EM_COLONY_SUPPORT,{FleetName} has delivered additional support to {ColonyName}.,
EM_COLONY_SUPPORT_LOA,{FleetName} has has burned additional Biosphere from {ColonyName}.,
EV_COLONY_SUPPORT_COMPLETE,{ColonyName} Support Complete,
EM_COLONY_SUPPORT_COMPLETE,{FleetName} has finished delivering support to {ColonyName}.,
EM_COLONY_SUPPORT_COMPLETE_LOA,{FleetName} has finished burning Biosphere off {ColonyName}.,
EV_COLONY_SELF_SUFFICIENT,{ColonyName} is Self-Sufficient,
EM_COLONY_SELF_SUFFICIENT,{ColonyName} has become self-sufficient and will now develop faster without additional support.,
EV_COLONY_ABANDONED,{OrbitalName} Abandoned,
EM_COLONY_ABANDONED,Colony {OrbitalName} has been abandoned.,
EV_STATION_BUILT,{StationType} Station Constructed,
EM_STATION_BUILT,A new {StationType} station has been constructed at {SystemName}.,
EV_STATION_UPGRADED,{StationType} Station Upgraded,
EM_STATION_UPGRADED,{StationType} station at {SystemName} has been upgraded to {StationLevel}.,
EV_SUPERWORLD_COMPLETE,{ColonyName} is now a Superworld,
EM_SUPERWORLD_COMPLETE,{ColonyName} has achieved Superworld status.,
EV_RELOCATION_COMPLETE,{FleetName} has relocated.,
EM_RELOCATION_COMPLETE,{FleetName} has successfully been relocated to {SystemName}.,
EV_OVERHARVEST_WARNING,Overharvest Warning at {ColonyName},
EM_OVERHARVEST_WARNING,{ColonyName} is being overharvested! Planetary resources permanently lost.,
EV_REBELLION_STARTING,Rebellion outbreak possible at {ColonyName},
EM_REBELLION_STARTING,Reports are coming in that there is a threat of rebellion at {ColonyName}!,
EV_REBELLION_STARTED,Rebellion outbreak at {ColonyName},
EM_REBELLION_STARTED,Reports are coming in that rebellion has broken out at {ColonyName}!,
EV_REBELLION_ONGOING,Rebellion continues at {ColonyName},
EM_REBELLION_ONGOING,The rebellion continues at {ColonyName}!,
EV_REBELLION_ENDED_WIN,Rebellion suppressed at {ColonyName},
EM_REBELLION_ENDED_WIN,The rebellion at {ColonyName} has been suppressed and the Empire has regained control.,
EV_REBELLION_ENDED_LOSS,Rebels overthrow government at {ColonyName},
EM_REBELLION_ENDED_LOSS,The rebellion at {ColonyName} has overthrown local government control and declared independence.,
EV_GOVERNMENT_TYPE_CHANGED,Government type has changed.,
EM_GOVERNMENT_TYPE_CHANGED,Academics and analysts agree that there has been a shift in Imperial policy towards {EmpireType}.,
EV_INTEL_MISSION_FAILED,Intelligence Mission Failed,
EM_INTEL_MISSION_FAILED,Your spies were not successful gathering useful intelligence on {TargetPlayerName}.,
EV_TREATY_REQUESTED,Treaty Requested,
EM_TREATY_REQUESTED,{PlayerName} has requested a treaty with you.,
EV_TREATY_ACCEPTED,Treaty Accepted,
EM_TREATY_ACCEPTED,{TargetPlayerName} has accepted your treaty proposal.,
EV_TREATY_DECLINED,Treaty Declined,
EM_TREATY_DECLINED,{TargetPlayerName} has rejected your treaty proposal.,
EV_TREATY_EXPIRED,Treaty Expired,
EM_TREATY_EXPIRED,Your treaty with {TargetPlayerName} has expired.,
EV_TREATY_BROKEN_OFFENDER,Treaty Broken,
EM_TREATY_BROKEN_OFFENDER,You have violated the terms of your treaty with {TargetPlayerName}.,
EV_TREATY_BROKEN_VICTIM,Treaty Broken,
EM_TREATY_BROKEN_VICTIM,{TargetPlayerName} has violated the terms of your treaty.,
EV_REQUEST_REQUESTED,Request,
EM_REQUEST_REQUESTED,{TargetPlayerName} has requested support from you.,
EV_REQUEST_ACCEPTED,Request Accepted,
EM_REQUEST_ACCEPTED,{TargetPlayerName} has accepted your request.,
EV_REQUEST_DECLINED,Request Declined,
EM_REQUEST_DECLINED,{TargetPlayerName} has declined your request.,
EV_DEMAND_REQUESTED,Demand,
EM_DEMAND_REQUESTED,{TargetPlayerName} has presented a list of demands.,
EV_DEMAND_ACCEPTED,Demands Accepted,
EM_DEMAND_ACCEPTED,{TargetPlayerName} has accepted your demands.,
EV_DEMAND_DECLINED,Demands Declined,
EM_DEMAND_DECLINED,{TargetPlayerName} has ignored your threats.,
EV_PLAGUE_STARTED,Plague Outbreak!,
EM_PLAGUE_STARTED,An outbreak of {PlagueType} has been reported on {ColonyName}.,
EV_PLAGUE_ENDED,Plague Ended,
EM_PLAGUE_ENDED,The outbreak of {PlagueType} has been erradicated on {ColonyName}.,
EV_PLAGUE_DAMAGE,Plague Spreads,
EM_PLAGUE_DAMAGE_POP,"The outbreak of {PlagueType} on {ColonyName} has spread, killing {ImperialPop} imperials and {CivilianPop} civilians.",
EM_PLAGUE_DAMAGE_STRUCT,"The outbreak of {PlagueType} on {ColonyName} has spread, destroying {Infrastructure} infrastructure.",
EM_PLAGUE_DAMAGE_POP_STRUCT,"The outbreak of {PlagueType} on {ColonyName} has spread, destroying {Infrastructure} infrastructure and killing {ImperialPop} imperials and {CivilianPop} civilians.",
EV_ADMIRAL_DEAD,Admiral Dead,
EM_ADMIRAL_DEAD,{AdmiralName} has died.,
EV_ADMIRAL_RETIRED,Admiral Retired,
EM_ADMIRAL_RETIRED,{AdmiralName} has retired from duty.,
EV_SALVAGE_PROJECT_COMPLETE,Salvage Project Complete,
EM_SALVAGE_PROJECT_COMPLETE,Salvage Project {SpecialProjectName} has been completed. {TechName} is now available to research.,
EV_NEW_SALVAGE_PROJECT,New Salvage Project,
EM_NEW_SALVAGE_PROJECT,"Your scientists have what they need to start a new salvage project, {SpecialProjectName}.",
EV_NEW_SPECIAL_PROJECT,New Special Project,
EM_NEW_SPECIAL_PROJECT,"Your scientists have what they need to start a new special project, {SpecialProjectName}.",
EV_MONITOR_PROJECT_COMPLETE,Monitor Control Project Complete,
EM_MONITOR_PROJECT_COMPLETE,You have completed {SpecialProjectName}. You now have control of the Asteroid Monitor complex in {SystemName}.,
EV_INCOMING_ALIEN_FLEET,Incoming Alien Fleet,
EM_INCOMING_ALIEN_FLEET,The fleet {FleetName} owned by {TargetPlayerName} is incoming to {SystemName}.  ETA {ArrivalTurns} turns.,
EV_ADMIRAL_CAPTURED,Admiral Captured,
EM_ADMIRAL_CAPTURED,{AdmiralName} has been captured by the {TargetPlayerName}.,
EV_ADMIRAL_ESCAPES,Admiral Escapes,
EM_ADMIRAL_ESCAPES,{AdmiralName} has avoided capture by the {TargetPlayerName}.,
EV_ADMIRAL_DEFECTS,Admiral Defects,
EM_ADMIRAL_DEFECTS,{AdmiralName} has defected to the {TargetPlayerName} empire.,
EV_ASTEROID_STORM,Asteroid Storm,
EM_ASTEROID_STORM,"{ColonyName} has been struck by an asteroid storm resulting in {CivilianPop} dead, {Infrastructure} % loss of infrastructure.",
EV_ATTRIBUTES_DISCOVERED,Attribute Discovered,
EM_ATTRIBUTES_DISCOVERED,The {DesignName} class of ships has been nicknamed {DesignAttribute} by your military.,
EV_GARDENER_SYSTEM_FOUND,Gardener System Found,
EM_GARDENER_SYSTEM_FOUND,You have discovered the biosphere of planets in {SystemName} have been increased by the Gardener.,
EV_INDY_ASSIMILATED,Colony Assimilated,
EM_INDY_ASSIMILATED,{TargetPlayerName} at {SystemName} has been assimilated and is now part of your empire.,
EV_INDY_PROTECTORATE,Colony Under Protectorate,
EM_INDY_PROTECTORATE,{TargetPlayerName} at {SystemName} has become a protectorate of your empire.,
EV_LOCUST_INFESTATION_DEFEATED,Locust Defeated,
EM_LOCUST_INFESTATION_DEFEATED,The Locust invasion of this sector has been crushed!,
EV_LOCUST_SHIP_DESTROYED,Locust Ship Destroyed,
EM_LOCUST_SHIP_DESTROYED,A locust mothership has been destroyed in {SystemName}.,
EV_LOCUST_INCOMING,Locust Incoming!,
EM_LOCUST_INCOMING,A locust mothership is closing in on the {SystemName} system. ETA {ArrivalTurns} turns.,
EV_LOCUST_SPOTTED,Locust Spotted,
EM_LOCUST_SPOTTED,Locust are invading this sector!  Rally our defenses before its too late!,
EV_MONITOR_FOUND,Monitor Found,
EM_MONITOR_FOUND,You have discovered an asteroid monitor complex at {SystemName}. Destroying the controlling station's communications might allow scientists to hack into the control network.,
EV_MONITOR_PROJECT_AVAILABLE,Monitor Project Available,
EM_MONITOR_PROJECT_AVAILABLE,A special project to take control of the monitor complex at {SystemName} is available.,
EV_MONITOR_CAPTURED,Monitor Captured,
EM_MONITOR_CAPTURED,The monitor complex at the {SystemName} system has been taken over by another empire.,
EV_PIRATE_RAID,Pirate Raid,
EM_PIRATE_RAID,Pirates raided your shipping in {SystemName}. {NumShips} freighters were destroyed or captured.,
EV_PROTEANS_REMOVED,Proteans Removed,
EM_PROTEANS_REMOVED,The proteans have been cleared out of the {SystemName} system.,
EV_RESEARCH_FAILED,Research Failed,
EM_RESEARCH_FAILED,"Your research project has failed, it does not seem as if your scientists can achieve any sort of breakthrough no matter how much funding they receive.",
EV_RETROFIT_COMPLETE,Retrofit Complete,
EM_RETROFIT_COMPLETE_SINGLE,The {ShipName} has been upgraded to the {DesignName} standard.,
EM_RETROFIT_COMPLETE_MULTI,Ships in {SystemName} have been upgraded to the {DesignName} standard.,
EV_RETROFIT_COMPLETE_STATION,Retrofit Complete,
EM_RETROFIT_COMPLETE_STATION,The {StationName} facility has received a weapons upgrade.,
EV_SHIPS_SCATTERED_NODE_CANNON,Node Cannon Used,
EM_SHIPS_SCATTERED_NODE_CANNON,The {ShipName} has been scattered by a node disruption and will attempt to make its way back to the nearest naval station.,
EV_SHIPS_RECYCLED,Ships Recycled,
EM_SHIPS_RECYCLED,Ships have been recycled in {SystemName}.,
EV_SLAVER_ATTACK,Slaver Attack,
EM_SLAVER_ATTACK,Slavers attacked {OrbitalName} in {SystemName} and killed or captured {ImperialPop} imperial and {CivilianPop} civilian citizens.,
EV_SLAVES_DEAD,Slaves Dead,
EM_SLAVES_DEAD,{ColonyName} in {SystemName} has retired its last slave.,
EV_SPECTRE_ATTACK,Spectre Attack,
EM_SPECTRE_ATTACK,Spectres have attacked the {SystemName} system.,
EV_SWARM_DESTROYED,Swarm Destroyed,
EM_SWARM_DESTROYED,The swarm has been cleared from the {SystemName} system.,
EV_SWARM_ENCOUNTERED,Swarm Encountered,
EM_SWARM_ENCOUNTERED,A swarm hive has been discovered in {SystemName}.,
EV_SWARM_INFESTATION,Swarm Infestation,
EM_SWARM_INFESTATION,A swarm hive has infested the {SystemName} system.,
EV_SWARM_QUEEN_DESTROYED,Swarm Queen Destroyed,
EM_SWARM_QUEEN_DESTROYED,A swarm queen has been destroyed.,
EV_SWARM_QUEEN_INCOMING,Swarm Queen Incoming,
EM_SWARM_QUEEN_INCOMING,A swarm queen has been spotted headed towards the {SystemName} system.  ETA {ArrivalTurns} turns.,
EV_SWARM_QUEEN_SPOTTED,Swarm Queen Spotted,
EM_SWARM_QUEEN_SPOTTED,A swarm queen has been spotted in deep space.  Destination Unknown.,
EV_SYS_KILLER_DESTROYED,System-Killer Destroyed!,
EM_SYS_KILLER_DESTROYED,The System-Killer has been destroyed.  All beings rejoice!,
